stream,category,confidence,core_candidate,wc,has_url,text_preview,has_financial_pretence,has_credentials_request,has_reward_or_prize,has_confidentiality_appeal
sa_spam,promo_marketing_email,high,False,191,True,"High velocity term underwriting has arrived
  High velocity term underwriting has arrived.
 
 ...with unbelieveable rate",False,False,False,False
sa_spam,promo_marketing_email,high,False,596,True,"Feeling
Young Is A Choice
Your Source For Anti-Aging
Information
Here's what doctors and users
are saying about EverYoun",False,False,False,False
sa_spam,promo_marketing_email,high,False,86,True,"Mother Natures all Natural Marital Aid for Men and Women - Your's Risk Free!
The all natural safe formula for men and wo",False,False,False,False
sa_spam,promo_marketing_email,high,False,241,True,"<div align=""center"">
  <center>
  <table border=""3"" cellspacing=""3"" width=""80%"" cellpadding=""3"" bgcolor=""#800000"" border",False,False,False,False
sa_spam,promo_marketing_email,medium,False,109,True,"Help wanted.  We are a 14 year old fortune 500 company, that is
growing at a tremendous rate.  We are looking for indivi",False,False,False,False
sa_spam,promo_marketing_email,high,False,274,True,"Major Medical
BreakthroughHuge Profit Potential
Imagine yourself as part owner of the
most interesting, full service sta",True,False,False,False
sa_spam,promo_marketing_email,high,False,241,True,"Flat-Rate Unlimited Domestic Calling?

How does it work?

>From the registered phone line, you can call to any phone in ",False,False,False,False
sa_spam,promo_marketing_email,high,False,146,True,"Attention Homeowners, 

""Now is the time to take advantage of falling interest rates!  There is no advantage in waiting ",True,False,False,False
sa_spam,promo_marketing_email,high,False,158,False,"NEW CD ROM is helping to Create HUGE FORTUNES!!

Free Info:

* What if you could make a full time income handing/sending",True,False,False,False
sa_spam,promo_marketing_email,medium,False,43,True,"문의전화 02-2613-1470 부동산정보나라http://www.informland.co.kr
E-mail :total@informland.co.kr
수신을
원치않으시면 ""
수신거부
"" 를 클릭 후
"" 보내기 "" 버",False,False,False,False
sa_spam,promo_marketing_email,high,False,271,False,"This is a multipart MIME message.

--= Multipart Boundary 0802010258
Content-Type: text/plain; charset=""iso-8859-1""
Cont",False,False,False,False
sa_spam,promo_marketing_email,high,False,69,True,"I thought you might like these:
1) Slim Down - Guaranteed to lose 10-12 lbs in 30 days
http://www.freeyankee.com/cgi/fy2",False,False,False,False
sa_spam,promo_marketing_email,high,False,88,False,"Men's Health Update!
What if we could show you how to EFFECTIVELY add between 1"" to 4.5"" to your penis size without surg",False,False,False,False
sa_spam,promo_marketing_email,high,False,531,True,"<html>
<head>
</head>
<body bgcolor=""#FFFFFF"" text=""#333333"" link=""636DAD"" vlink=""636DAD"" alink=""636DAD"">
<table border=",False,False,False,True
sa_spam,promo_marketing_email,high,False,179,False,"FOLLOW ME TO FINANCIAL FREEDOM!!
I'm looking for people with good work ethic
and extrordinary desire to earn at least
$1",True,False,False,False
sa_spam,generic_spam_nonphishing,medium,False,543,True,"Socijalisticka partija Srbije, predvodjena grupom starih socijalista na celu sa Milomirem Minicem, konacno se odrekla po",False,False,False,False
sa_spam,promo_marketing_email,high,False,126,False,"Tremendous Savings
on Toners,
Inkjets, FAX, and Thermal Replenishables!!
Toners 2 Go
is your secret
weapon to lowering y",False,False,False,False
sa_spam,generic_spam_nonphishing,medium,False,104,False,"Thank you for
taking the time to view my e-mail
IRELAND
I would like with your permission to share with
you, something t",False,False,False,False
sa_spam,candidate_419_or_advance_fee,high,True,2472,False,"Hello !









=========================================
Investment in technology that will make you money.",True,False,True,False
sa_spam,promo_marketing_email,medium,False,167,True,"Diversified Underwriters Services, Inc.
 Impaired Risk Case of the Month July 2002

	? Male 58 Non-smoker
	? Face Amount",False,False,False,False
sa_spam,promo_marketing_email,high,False,134,True,"Check out our $1,000.00 internet challenge!
\tab \tab \'b7 What if you could have a protected job that allows you to wor",True,False,True,False
sa_spam,promo_marketing_email,high,False,78,False,"Norton
System Works
A
complete problem-solving suite for advanced users
and small businesses.
Norton
System Works Featur",False,False,False,False
sa_spam,unclear_other,low,False,176,False,"Beautiful, 100% Custom
Websites, $349 Complete!
Get a beautiful, 100% Custom Web Site (or
yours redesigned) for only
$34",False,False,False,False
sa_spam,promo_marketing_email,high,False,185,False,"Refinancing
Your Mortgage May Be Easier Then You Think!
Now that rates are down,
this may be a good time to start saving",True,False,False,False
sa_spam,promo_marketing_email,high,False,262,False,"There are more financial opportunities out there than ever
before. The majority of those that succeed don't follow the
r",True,False,False,True
sa_spam,promo_marketing_email,high,False,173,True,"Good news!  As someone who is interested in receiving offers, 
you'll now begin to receive exclusive deals from Consumer",False,False,True,False
sa_spam,candidate_419_or_advance_fee,high,True,1060,False,"FROM THE DESK OF: Dr tom eke.
E-Mail:dr_tomeke@spinfinder.com
LAGOS - NIGERIA. 

ATTN:  

REQUEST FOR URGENT BUSINESS RE",True,False,True,True
sa_spam,candidate_419_or_advance_fee,high,True,239,False,"<html>

<head>

<body background=""glabkgnd.jpg"" bgcolor=""#ffffff"" text=""#000000"" link=""#006666"" vlink=""#999999"" alink=""#",True,True,False,False
sa_spam,candidate_419_or_advance_fee,high,True,338,True,"--------------------------------------
This message was sent by Express Direct Email Blaster V5.1, 
you can download i",True,False,True,True
sa_spam,promo_marketing_email,high,False,18,False,"See what rates we can offer.
We want to help you get lower payments, with no hassle
Click",False,False,False,False
sa_spam,promo_marketing_email,high,False,260,True,"Friend,Now you can copy DVD's and Games
http://www.terra.es/personal9/iop1008/

BACKUP DVD VIDEO's WITH YOUR CD-R BURNER",False,False,False,False
sa_spam,promo_marketing_email,high,False,594,False,"INVESTMENT SCHOLARS CLUB- bringing you the latest from the financial epicenter. 

Research Alert - Undervalued
August 26",True,False,False,False
sa_spam,promo_marketing_email,high,False,156,True,"We'll
give you your first tube of Body Sculpture FREE!!
Let us bill your credit card for $5.99 for shipping
and handling",True,False,True,False
sa_spam,promo_marketing_email,high,False,102,False,"Still believe you can earn $100,000 FAST IN MLM? GET REAL!

GET EMM, A brand new SYSTEM that replaces MLM with something",True,False,True,False
sa_spam,promo_marketing_email,medium,False,154,False,"<HTML>
<BODY>

<FONT size=2> kjhkjh    hghg   jhgjhjgvjh<BR>
<BR>
<BR>
We sent our photographer into the biker parties. ",False,False,False,False
sa_spam,promo_marketing_email,medium,False,25,False,"We want to help you get lower HOUSE payments, with no hassle
Click
To stop recieving this, remove from our link on the s",False,False,False,False
sa_spam,promo_marketing_email,high,False,25,False,"Put these nasty sluts to the test! FREE Access!!
HEAVY HARD and FREE!
Nothing to loose!! Click here, no membership requi",False,False,True,False
sa_spam,promo_marketing_email,high,False,29,True,"-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old",False,False,True,False
sa_spam,promo_marketing_email,high,False,127,True,"Pocket the newest 8 year annuity!	 Pocket the newest 8 year
annuity!	
 	 ...from Safe Harbor Financial	
 	5% Guaranteed ",True,True,False,False
sa_spam,promo_marketing_email,high,False,246,False,"We provide businesses of ALL types an opportunity to have their own
no hassle Credit Card Merchant Account with NO setup",False,False,False,False
sa_spam,promo_marketing_email,high,False,152,True,"Thank you for signing up for the Internationalfreecall.com mailing list.

Soon we will show you how to make free interna",False,False,True,False
sa_spam,promo_marketing_email,high,False,525,True,"What does it mean to be made in the USA?
 CNA is hitting the road to tell you about ingenuity, innovative
products and g",False,False,False,False
sa_spam,promo_marketing_email,high,False,169,True,"FREE Multi-Generational Sales Kit
 
 Just ask for our Simple 7 annuity product kit!

  _____  

 Simple Seven(tm) Produc",False,False,False,False
sa_spam,promo_marketing_email,high,False,24,False,"I will show you HOW you can quickly and easily improve YOUR credit to a PERFECT rating!
Click here NOW for full FREE det",False,False,False,False
sa_spam,promo_marketing_email,high,False,69,True,"1) Fight The Risk of Cancer!
http://www.adclick.ws/p.cfm?o=315&s=pk007

2) Slim Down - Guaranteed to lose 10-12 lbs in 3",False,False,False,False
sa_spam,candidate_419_or_advance_fee,high,True,438,True,"Dear friend,

I am Mrs. Sese-seko widow of late President Mobutu Sese-seko of Zaire, now known as Democratic Republic of",True,False,False,True
sa_spam,promo_marketing_email,high,False,52,True,"Hello,

I was recently browsing the internet and came accross some guys that are making really good job. 
Here they are ",False,False,False,False
sa_spam,promo_marketing_email,high,False,150,False,"Explode Your Sex Life
All Natural Alternative!
Men of Iron has been featured
on over 100 TV News and Top Radio stations ",False,False,True,False
sa_spam,promo_marketing_email,high,False,109,True,"Help wanted.  We are a 14 year old fortune 500 company, that is
growing at a tremendous rate.  We are looking for indivi",False,False,False,False
sa_spam,generic_spam_nonphishing,medium,False,273,True,"You only THINK you're a
U.S. citizen!!
If you were born in Washington D.C., Puerto Rico,
Guam, the Virgin Islands or som",False,False,False,False
sa_spam,promo_marketing_email,high,False,76,False,"Repair Your Credit Online!
It's the Online Credit Breakthrough you've been waiting for!
In less than 5 minutes, directly",False,False,False,False
sa_spam,promo_marketing_email,high,False,1203,False,"TO BE REMOVED FROM FUTURE MAILINGS, SIMPLY REPLY TO
 THIS MESSAGE AND PUT ""REMOVE"" IN THE SUBJECT.

    99  MILLION
EMAI",True,False,True,False
sa_spam,promo_marketing_email,medium,False,73,True,"FIND OUT WHO THEY ARE CHATTING/EMAILING WITHFOR ALL THOSE HOURS!
Is your spouse cheating online? Are your kids talking t",False,False,False,False
sa_spam,promo_marketing_email,medium,False,119,True,"WE NEED HELP.  We are a 14 year old fortune 500 company, and we have 
grown 1000%!  We cannot keep up.  We are looking f",False,False,False,False
sa_spam,promo_marketing_email,high,False,156,True,"When America's top companies compete for your business, you win.

http://four87.six86.com/sure_quote/sure_quote.htm

Tak",False,False,False,False
sa_spam,promo_marketing_email,high,False,481,False,"Medial News -- Anti-Aging Breakthrough.
Thousands Grow Biologically Younger. Proven by Laboratory Test Results.

As anno",False,False,False,False
sa_spam,promo_marketing_email,high,False,280,True,"Generate your own leads using ground-breaking Roth conversion
postcards.	
 	
  _____  

Every senior wants to hear about",False,False,False,False
sa_spam,promo_marketing_email,high,False,482,True,"##################################################
#                                                #
#                 ",False,True,False,False
sa_spam,promo_marketing_email,high,False,152,True,"Thank you for signing up for the Internationalfreecall.com mailing list.

Soon we will show you how to make free interna",False,False,True,False
sa_spam,promo_marketing_email,medium,False,109,True,"Help wanted.  We are a 14 year old fortune 500 company, that is
growing at a tremendous rate.  We are looking for indivi",False,False,False,False
sa_spam,promo_marketing_email,high,False,98,True,"Low-Cost Term-Life Insurance!
SAVE up to 70% or more on your term life insurance policy now.
        
Male age 40 - $250",False,False,False,False
sa_spam,promo_marketing_email,high,False,145,False,"<HTML>
<BODY>
Free sports, Free xxx Movies, Free Pay perview.
</b></font></center><BR>
<center>

<font size=""5""><font co",True,False,False,False
sa_spam,promo_marketing_email,medium,False,155,True,"Dear hulkjr ,

WANT THE BEST IN COMPUTER FILE SECURITY?

In today's society of computer hacking, identity theft and gene",False,False,False,True
sa_spam,promo_marketing_email,medium,False,109,True,"We are Loan Specialists.....Tap into our huge network of Lenders!

For U.S.A. Homeowners Only

Interest Rates have Dropp",True,False,False,False
sa_spam,promo_marketing_email,high,False,195,True,"No where else will you find the level of accuracy, detail and convenience.
ACT NOW! you'll receive Unlimited Access to o",False,False,False,False
sa_spam,promo_marketing_email,high,False,79,True,"JetMp3 T�rkiye'de ilk kez uygulanan bir sistemi hayata ge�irdi.
http://www.jetmp3.com
Bu sistemle art�k �stedi�iniz MP3 ",False,False,False,False
sa_spam,promo_marketing_email,high,False,161,True,"Want 120-250 leads per month?
 Co-op dollars available for qualified producers!	
 	 We have the turnkey package on semin",False,False,True,False
sa_spam,promo_marketing_email,high,False,151,False,"...that your computer reads to you aloud!
This collection includes the complete works of thousands of literature, poetry",False,False,False,False
sa_spam,promo_marketing_email,high,False,113,True,"Work Smarter...Not Harder
$300,000 Commission Seminar Sales System	
 
 Learn the Secrets to Closing More Sales
Develop t",False,False,False,False
sa_spam,promo_marketing_email,high,False,259,True,"Opportunity is knocking. Why?

Because mortgage rates are rising.

As a National Lender, not a broker, we can
guarantee ",True,False,True,False
sa_spam,generic_spam_nonphishing,medium,False,58,True,"FIND OUT WHO THEY ARE CHATTING/E-MAILING WITH ALL THOSE HOURS!

Is your spouse cheating online? 

Are your kids talking ",False,False,False,False
sa_spam,promo_marketing_email,high,False,99,True,"We offer some of the best bulk e-mail prices on the Internet. We do all the mailing for you. 
You just provide us with t",True,False,True,False
sa_spam,promo_marketing_email,high,False,1485,True,"Hi,

I'm a college dropout.  I work about two hours a day.  
I'm ambitious, but extremely lazy, and I make over 
$250,00",True,False,True,False
sa_spam,generic_spam_nonphishing,low,False,25,True,\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd\u0342\ufffd\ufffd\ufffd\ufffd\u0102\u0502\u01c2\ufffd\ufffd\ufffd\ufffd\ufffd,False,False,False,False
sa_spam,promo_marketing_email,high,False,81,True,"100% Free Porn!
What more can you ask for?
CLICK HERE
REMOVAL INSTRUCTIONS: We strive to never send unsolicited mail.
Ho",False,False,False,False
sa_spam,candidate_419_or_advance_fee,high,True,400,True,"DEAR SIR,

I am MRS MARIAM ABACHA, wife of the late Nigerian
Head of State, General Sani Abacha who died on 
the 8th
of ",True,False,True,True
sa_spam,generic_spam_nonphishing,high,False,12,True,"-----------------------------------------------------------  
 
http://www.webheadsweekly.com/babes-shaved/karsten/babes",False,False,False,False
sa_spam,promo_marketing_email,high,False,140,True,"Protect your financial well-being.
Purchase an Extended Auto Warranty for your Car today. 

CLICK HERE for a FREE no obl",False,False,False,False
sa_spam,promo_marketing_email,high,False,132,False,"Hi !  Your name was submitted as someone who might be interested in making money at home.  If this is in error, please e",False,False,False,False
sa_spam,candidate_419_or_advance_fee,high,True,510,True,"ATTN:

I am Bulawa Mulete JR. the son of Mr. 

STEVE MBEKI MULETE from Zimbabwe. I am sorry this mail
Will surprise you,",True,False,True,True
sa_spam,promo_marketing_email,high,False,317,False,"Looking for Property in Spain?

Don_t waste your Time!
That is what most people do when they look for property using pro",False,False,False,False
sa_spam,promo_marketing_email,high,False,154,False,"Would You Like to
Save up to 80%
on Printer, Fax
& Copier Supplies?
On
Brands Like ->
EPSON
Canon
HEWLETT
PACKARD
Lexmar",False,False,False,False
sa_spam,generic_spam_nonphishing,low,False,69,True,"\ufffd\ufd7d\ufffd\ufffd\ufffdv\ufffdA\ufffdw\ufffd\ufffd\ufffdr\ufffdY\ufffd\ufffd\ufffd\u0328\u03bf\ufffd\ufffd
\ufffd",False,False,False,False
sa_spam,generic_spam_nonphishing,medium,False,8,False,"To be removed from this list, click here.",False,False,False,False
sa_spam,promo_marketing_email,high,False,871,True,"Hello,
Premium Phone Qualified
Business Opportunity Leads
If you're spending money marketing a Business Opportunity or M",False,False,False,False
sa_spam,promo_marketing_email,high,False,287,True,"If Your Broker Dealer Isn't Giving You Fresh, Crisp, New Leads...
 Fire Them and Hire Us
 Allmerica Financial: A System ",False,False,False,False
sa_spam,generic_spam_nonphishing,medium,False,285,False,"Have tax problems? Do you owe the IRS money? If your debt is
$5,000 US or more, we can help! Our licensed agents can hel",True,False,False,True
sa_spam,promo_marketing_email,high,False,1613,True,"Your Membership Exchange, Issue #442 (August 6, 2001)
 
______________________________________________________
         ",False,False,False,False
sa_spam,promo_marketing_email,high,False,424,True,"Have you checked your personal credit reports recently?

If you are planning making any major purchase like purchasing a",True,False,False,False
sa_spam,promo_marketing_email,high,False,98,True,"Low-Cost Term-Life Insurance!
SAVE up to 70% or more on your term life insurance policy now.
      
Male age 40 - $250,0",False,False,False,False
sa_spam,promo_marketing_email,high,False,94,False,"<p><Strong>E-Marketing Specials:</strong></pp>

&nbsp;<p>&nbsp;
<ul>
  <li>

Bulletproof hosting $200 per month/ no setu",False,False,True,False
sa_spam,generic_spam_nonphishing,medium,False,30,False,"ÿFFFFA9
Copyright 2002 - All rights reservedIf you would no longer like us
to contact you or feel that you havereceived ",False,False,False,False
sa_spam,promo_marketing_email,high,False,222,False,"Copy
ANY DVD with a CD-R Burner!
DVD Wizard Pro is the
most technologically advanced method of DVD reproduction ever ava",False,False,False,False
sa_spam,promo_marketing_email,high,False,84,False,"Watch
full length movies in full screen complete we collection! avi, mpeg, wmv,
real collection. NOW! Our site have more",False,False,False,False
sa_spam,promo_marketing_email,high,False,103,True,"=================================

Guaranteed to increase, lift and firm your
breasts in 60 days or your money back!!

1",False,False,False,False
sa_spam,promo_marketing_email,high,False,394,True,"Dear melbwireless ,
Want
To Harvest A Lot Of Email Addresses In A Very Short Time?
Easy Email
Searcher is
a powerful Ema",False,False,False,False
sa_spam,promo_marketing_email,high,False,358,True,"+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

  Take Control of Your Computer With This Top-of-",False,False,True,True
sa_spam,promo_marketing_email,high,False,51,False,"A man endowed with a 7-8"" hammer is simply
better equipped than a man with a 5-6""hammer.
Would you rather havemore than ",False,False,False,False
sa_spam,promo_marketing_email,medium,False,75,True,"K1-Erotikverlag sucht Pornodarsteller.
Wenn Du Spa\ufffd am Sex hast und nebenbei Geld verdienen willst, bewirb auch Du ",False,False,False,False
sa_spam,promo_marketing_email,high,False,77,False,"We are strongly against sending unsolicited emails
to those who do not wish to receive our special mailings.You have opt",False,False,False,False
sa_spam,promo_marketing_email,high,False,173,True,"Below is the result of your feedback form.  It was submitted by
 (xcutieamandax@yahoo.com) on Tuesday, July 30, 2002 at ",True,False,False,False
sa_spam,promo_marketing_email,high,False,186,True,"When America's top companies compete for your business, you win.

http://four87.six86.com/sure_quote/sure_quote.htm

Tak",False,False,False,False
sa_spam,promo_marketing_email,high,False,196,True,"The Non-Death Life Policy
 Critical Illness Life Insurance 
 

 This is not a terminal illness policy!	
 15 Valuable Lif",False,False,False,False
sa_spam,promo_marketing_email,high,False,546,False,"You are receiving this email because
you
registered to receive special offers from one of our marketing
partners.
If you",False,False,False,False
sa_spam,candidate_419_or_advance_fee,high,True,421,False,"Thema Ordi
Tel:27 83 6919246
othema2002@37.com  
JOHANNESBURG, SOUTH 
AFRICA. 
  
ATTN: PRESIDENT/C.E.O. 
  
DEAR SIR, 
",True,False,True,True
sa_spam,promo_marketing_email,high,False,94,True,"We offer some of the best bulk e-mail prices on the Internet. We do all 
the mailing for you. 
You just provide us with ",False,False,True,False
sa_spam,promo_marketing_email,high,False,464,False,"OTC
Newsletter
Discover Tomorrow's Winners
For Immediate Release
Cal-Bay (Stock Symbol: CBYI)
Watch for analyst ""Strong ",True,False,False,False
sa_spam,promo_marketing_email,high,False,475,True,"China's rapid economic growth, as ranked by the World Bank, is TEN TIMES 
FASTER than the world economy. 

The only thin",True,False,False,False
sa_spam,generic_spam_nonphishing,medium,False,5,False,"Sincerely,
Your New Offers Staff",False,False,False,False
sa_spam,promo_marketing_email,high,False,156,True,"<table width=""715"">
  <tr>
    <td vAlign=""top"" align=""left"" width=""511"">
      <font color=""#FFFFFF"">Congratulations!</",True,False,False,False
sa_spam,promo_marketing_email,high,False,275,False,"Dear Computer User jm8675309 ,
YOUR INTERNET USAGE IS BEING TRACKED
You have no privacy protection.
Will your BOSS, WIFE",False,False,False,True
sa_spam,promo_marketing_email,high,False,1657,True,"Hi,

I'm a college dropout.  I work about two hours a day.  
I'm ambitious, but extremely lazy, and I make over 
$250,00",True,False,True,False
sa_spam,promo_marketing_email,high,False,89,False,"Hello, jm@netnoteinc.com
Human Growth Hormone Therapy
Lose weight while building lean muscle massand reversing the ravag",False,False,False,False
sa_spam,promo_marketing_email,high,False,130,True,"As seen on NBC, CBS, CNN, and even Oprah! The health discovery that actuallyreverses aging while burning fat, without di",False,False,False,False
sa_spam,promo_marketing_email,high,False,155,True,"IMPORTANT INFORMATION:

The new domain names are finally available to the general public at discount prices. Now you c",False,False,False,False
sa_spam,candidate_419_or_advance_fee,high,True,2472,False,"Hello !









=========================================
Investment in technology that will make you money.",True,False,True,False
sa_spam,promo_marketing_email,high,False,171,False,"3D24
*Earn $2000 - $5000 weekly-starting within 1-4 weeks
*78% Profit Paid Daily
*No Selling
*No Risk Guarantee
*Work fr",True,True,True,False
sa_spam,promo_marketing_email,high,False,204,True,"To: yyyy@netnoteinc.com
############################################
#                                          #
#     ",False,False,False,False
sa_spam,promo_marketing_email,high,False,206,True,"We won't lie to you, smaller IS better.......
.
.
.
.
.
.
.
.
When you're talking about SUPERCOMPUTERS!
We HATE to break",False,False,False,False
sa_spam,promo_marketing_email,high,False,248,True,"| Finance | Invesment | Technology |
     Sao Viet Consulting Co.,Ltd

      E-Solutions Center (ESC)

      Address: 29",False,False,False,False
sa_spam,promo_marketing_email,high,False,302,True,"Dear Sir/Madam

Wishing you a wonderful day.  With an offer, to save you money and  time. Shopping from the convenience ",False,False,False,False
sa_spam,promo_marketing_email,high,False,229,True,"That's right! For a limited time, you are
eligible to receive up to 4, yes four, Satellite TV
receivers at absolutely NO",False,False,False,False
sa_spam,promo_marketing_email,high,False,160,True,"Are you looking for a job?
Are you planning for a career change?
Does your current job pay you little than the salary yo",False,False,False,False
sa_spam,promo_marketing_email,high,False,220,False,"Do You Want To Teach and Grow Rich?

If you are a motivated and qualified communicator, I will personally train you to d",True,False,True,False
sa_spam,promo_marketing_email,high,False,240,True,"Hi !

My name is Wayne Harrison and I would like to share a
genuine, NO RISK opportunity with you.

What I have to share",False,False,False,False
sa_spam,generic_spam_nonphishing,high,False,35,True,"Wanna see sexually curious teens playing with each other on webcam?

http://www.yourtastybaby.net  <----- our webcam lin",False,False,False,False
sa_spam,promo_marketing_email,high,False,354,False,"LAST CHANCE TO EXHIBIT AT

The Hotel Show 2002
20-22 May, 2002, Airport Expo Dubai, UAE

With over 200 luxury hotels and",False,False,False,False
sa_spam,generic_spam_nonphishing,medium,False,8,False,"Opening Minds
Wayne County Public Schools
Goldsboro, NC",False,False,False,False
sa_spam,promo_marketing_email,high,False,116,False,"Here It Is!!!! zzzz ,
Mortgage companies make you wait...They Demand to Interview you...
They Intimidate you...They Humi",False,False,False,False
sa_spam,promo_marketing_email,high,False,108,True,"This message was not sent
to you unsolicited. You received this email as a member of SendGreatOffers.com.
Unsubscription",False,False,False,False
sa_spam,promo_marketing_email,high,False,158,True,"Increase your revenues  by accepting Credit Cards and Checks!

Visa ~ MasterCard ~ American Express   ~ Check Guarantee ",False,False,False,False
sa_spam,promo_marketing_email,high,False,119,True,"WE NEED HELP.  We are a 14 year old fortune 500 company, and we have 
grown 1000%!  We cannot keep up.  We are looking f",False,False,False,False
sa_spam,promo_marketing_email,high,False,218,True,"The United States has a program, called Diversity Immigrant Visa
Lottery (better known as the Green Card Lottery), makin",False,False,True,False
sa_spam,promo_marketing_email,high,False,81,True,"Dear Sir / Madam

If you are fed up of being 'ripped off' by the British government every time you buy your tobacco, the",False,False,False,False
sa_spam,promo_marketing_email,high,False,72,False,"Exclusive
offer from 24x7eMessaging
Search for a Pre-Owned Vehicle
Buy a Used Car Online
You've
received this message be",False,False,False,False
sa_spam,promo_marketing_email,high,False,80,True,"VIAGRA
WITHOUT
A DOCTORS VISIT!!
CLICK
HERE
*Other
Top Medications also available!!
*We
have Doctors on call around the ",False,False,False,False
sa_spam,promo_marketing_email,high,False,103,True,"=================================
Guaranteed to increase, lift and firm your
breasts in 60 days or your money back!!
100",False,False,False,False
sa_spam,promo_marketing_email,high,False,189,False,"Take yourself out of our list BY CLICKING HERE
BORED
WITH
YOUR CELL PHONE?
• • • • • • • •
• • • • • • • •
• • • • • •
G",False,False,False,False
sa_spam,promo_marketing_email,high,False,155,True,"PUBLIC ANNOUNCEMENT:

The new domain names are finally available to the general public at discount prices. Now you can r",False,False,False,False
sa_spam,promo_marketing_email,high,False,256,False,"e Earn
$1500 Or More Per Week!
This offer is limited to the first 49
people who contact me today!
Let's face it, every b",True,False,True,False
sa_spam,promo_marketing_email,high,False,102,True,Financial Services Company will pay a minimum of $250.00 (max. of $1000.00) for every lead that results in a sale.  Curr,True,False,False,False
sa_spam,promo_marketing_email,high,False,304,True,"CONGRATULATIONS ON
RECEIVING THIS SPECIAL E-MAIL INVITATION!!!
THESE INVITATIONS WERE ONLY BEING SENT OUT... TO A VERY S",False,False,True,False
sa_spam,promo_marketing_email,high,False,586,True,"INSIGHT NEWS ALERT!

A new issue of Insight on the News is now online

http://insightmag.com/news/258763.html

.........",False,True,False,False
sa_spam,promo_marketing_email,high,False,262,False,"<FONT face=""MS Sans Serif"">
<FONT size=2> <HTML><FONT  BACK=""#ffffff"" style=""BACKGROUND-COLOR: #ffffff"" SIZE=2 PTSIZE=10",True,False,False,False
sa_spam,promo_marketing_email,high,False,366,True,"Group Worksite LTCI with Phyllis Shelton ""The First Lady of LTCI"" and
InsuranceIQ
 Free with purchase: LTC Policy Compar",False,False,True,False
sa_spam,promo_marketing_email,high,False,5285,True,"--1074482631.993802752000.JavaMail.RovAdmin.rovweb002
Content-Type: text/plain; charset=iso-8859-1

Your Membership Exch",False,False,True,False
sa_spam,promo_marketing_email,high,False,174,True,Our delightful garden ornaments combine the finest craftsmanship in woodworking with the lastest technology in paints an,False,False,False,False
sa_spam,promo_marketing_email,high,False,2738,False,"Free Personal and Business Grants
"" Qualify for at least $25,000 in free
grants money - Guaranteed! ""
Each day over One ",True,False,True,False
sa_spam,candidate_419_or_advance_fee,high,True,2800,True,"Hello

You may have seen this business before and
ignored it. I know I did - many times! However,
please take a few mome",True,False,True,False
sa_spam,promo_marketing_email,high,False,540,True,"REKLAMLARINIZA SERVET ÖDEMEYiN!!! UCUZ, KOLAY VE KALICI REKLAMLARINIZ iCiN BiZi ARAYINIZ...
Bu ileti size islerinizi kol",False,False,True,False
sa_spam,generic_spam_nonphishing,high,False,435,False,"Legal TV Descarmbler

Want to watch Sporting Events?--Movies?--Pay-Per-View?? 
You can assemble from electronic store pa",True,False,True,False
sa_spam,promo_marketing_email,medium,False,205,True,"The TBA Doctor Walks the Walk... On Diabetes!
  
  

Case 1:	 Case 2:	 
? Male age 37
? Nonsmoker 
? $500,000 Face
? Typ",False,False,False,False
sa_spam,promo_marketing_email,high,False,93,False,"Hello, jm@netnoteinc.com
Human Growth Hormone Therapy
Lose weight while building lean muscle massand reversing the ravag",False,False,False,False
sa_spam,promo_marketing_email,high,False,128,True,"RoyalMeds.com
your online pharmacy \ufffd www.royalmeds.com> We offer the Absolute Lowest prices on FDA-approved medicat",False,False,False,False
sa_spam,promo_marketing_email,high,False,324,True,"Some opportunities only come around every 30
years or so. This is one of those. Why?

Because interest rates are definit",True,False,False,False
sa_spam,promo_marketing_email,high,False,162,True,"ATTENTION: This is a MUST for ALL Computer Users!!!

*NEW-Special Package Deal!*

Norton SystemWorks 2002 Software S",False,False,False,False
sa_spam,promo_marketing_email,medium,False,98,False,"Interested 8s
5.875%
In
The Business of Serving Your Mortgage needs
For More Than 50 Years
1)
Complete the form
2)
Submi",False,False,False,False
sa_spam,promo_marketing_email,high,False,464,False,"OTC
Newsletter
Discover Tomorrow's Winners
For Immediate Release
Cal-Bay (Stock Symbol: CBYI)
Watch for analyst ""Strong ",True,False,False,False
sa_spam,promo_marketing_email,high,False,179,False,"You're
Bahama Bound!
Dear rsharp2,
Congratulations you’re
a winner!
You’ve won a chance
to receive an all expense paid F",False,False,True,False
sa_spam,promo_marketing_email,high,False,2293,True,"1) Let's say you... Sell a $24.95 PRODUCT or SERVICE.
2) Let's say you... Broadcast Email FREE to 500,000 PEOPLE DAILY.
",False,False,False,False
sa_spam,promo_marketing_email,high,False,279,False,"Retail Price $27.95
NOW ONLY
$4.95!
Healthy All American
Cooking all year round !
Now you can
have the great taste, text",False,False,False,False
sa_spam,promo_marketing_email,high,False,115,True,"How would you like a Top Rated Law Firm working for you, your family and your business for only pennies a day?
   
CLICK",False,False,False,False
sa_spam,promo_marketing_email,high,False,268,True,"NEW PRODUCT ANNOUNCEMENT

From: OUTSOURCE ENG.& MFG. INC.

Sir/Madam;

This note is to inform you of new watchdog board ",False,False,False,False
